date,temp_max,temp_min,temp_mean,humidity,precipitation,rain,windspeed
2024-09-13,32.6,22.7,27.7,69,0,0,15.5
2024-09-14,33.2,22.5,28.0,62,0,0,15.0
2024-09-15,34.0,22.9,28.5,61,0,0,18.4
2024-09-16,34.3,23.0,28.3,60,0,0,15.2
2024-09-17,34.8,21.7,28.1,52,0,0,16.7
2024-09-18,34.5,21.2,27.9,50,0,0,23.7
2024-09-19,34.7,21.6,27.7,58,0,0,19.2
2024-09-20,34.1,22.6,28.0,61,0,0,22.7
2024-09-21,34.2,24.5,28.7,66,0.2,0.2,18.7
2024-09-22,35.0,25.6,29.4,66,0.2,0.2,19.8
2024-09-23,33.5,24.5,27.8,77,2.4,2.4,14.0
2024-09-24,33.2,25.1,28.0,75,7.1,7.1,11.5
2024-09-25,32.9,24.4,27.2,78,8.0,8.0,16.7
2024-09-26,32.0,23.7,27.1,80,4.1,4.1,14.0
2024-09-27,33.5,23.9,27.7,80,1.3,1.3,12.8
2024-09-28,34.7,25.0,29.6,67,0.1,0.1,19.0
2024-09-29,35.5,25.2,29.5,67,0,0,15.9
2024-09-30,35.8,25.1,29.6,65,0.9,0.9,17.3
2024-10-01,34.8,25.3,29.6,67,0.3,0.3,16.7
2024-10-02,33.7,24.8,28.6,72,3.6,3.6,14.4
2024-10-03,35.2,25.0,29.6,65,0.2,0.2,15.9
2024-10-04,35.8,25.2,29.8,63,1.1,1.1,18.7
2024-10-05,34.3,25.6,29.3,68,2.9,2.9,13.7
2024-10-06,35.9,24.4,29.7,67,0,0,16.9
2024-10-07,36.4,25.0,30.2,61,0.1,0.1,16.0
2024-10-08,36.0,25.4,30.1,61,0.1,0.1,18.8
2024-10-09,36.3,25.9,30.0,63,0.6,0.6,21.5
2024-10-10,37.0,25.4,30.2,63,0.5,0.5,20.2
2024-10-11,36.2,24.9,30.0,63,0.1,0.1,16.5
2024-10-12,36.7,26.1,30.4,62,0.9,0.9,16.0
2024-10-13,36.2,24.7,29.4,68,26.4,26.4,21.3
2024-10-14,32.5,24.4,28.0,80,8.9,8.9,16.7
2024-10-15,33.5,24.1,28.1,77,0.2,0.2,15.9
2024-10-16,35.3,22.5,28.9,55,0,0,17.5
2024-10-17,34.2,24.0,29.0,51,0,0,18.1
2024-10-18,34.0,23.7,28.8,58,0,0,18.2
2024-10-19,32.5,25.3,28.5,69,1.4,1.4,16.9
2024-10-20,32.7,24.3,27.2,79,0.6,0.6,13.3
2024-10-21,33.0,23.6,28.2,70,0.3,0.3,12.6
2024-10-22,33.8,24.5,28.8,72,1.1,1.1,12.7
2024-10-23,34.4,24.8,29.6,65,0.7,0.7,9.9
2024-10-24,32.7,25.1,29.0,62,0,0,13.2
2024-10-25,34.1,25.0,29.3,65,2.4,2.4,16.1
2024-10-26,35.7,25.5,30.0,59,0.9,0.9,10.6
2024-10-27,35.6,24.9,30.1,62,0.5,0.5,12.7
2024-10-28,34.0,25.6,29.3,68,1.7,1.7,13.8
2024-10-29,36.1,24.9,30.0,67,0.7,0.7,11.6
2024-10-30,35.4,25.0,30.0,61,0.3,0.3,13.9
2024-10-31,36.7,26.2,29.4,69,2.5,2.5,19.0
2024-11-01,28.9,24.5,26.3,88,23.1,23.1,15.7
2024-11-02,31.9,25.5,27.7,79,9.6,9.6,13.2
2024-11-03,29.1,24.2,25.8,88,15.3,15.3,16.5
2024-11-04,30.9,24.6,26.9,83,13.2,13.2,13.0
2024-11-05,33.2,23.8,28.0,77,11.4,11.4,13.9
2024-11-06,32.7,24.2,28.1,75,2.2,2.2,11.8
2024-11-07,32.5,25.0,28.8,68,1.3,1.3,12.6
2024-11-08,31.7,25.5,28.7,71,0,0,11.3
2024-11-09,31.6,25.6,27.7,80,6.2,6.2,11.8
2024-11-10,32.9,24.5,27.1,85,14.4,14.4,15.1
2024-11-11,31.2,24.5,26.4,87,11.2,11.2,17.5
2024-11-12,32.2,24.3,27.5,83,3.0,3.0,10.3
2024-11-13,33.1,25.1,28.4,77,4.1,4.1,10.9
2024-11-14,35.4,26.4,30.4,62,0.8,0.8,13.3
2024-11-15,34.9,27.1,29.7,70,10.1,10.1,12.1
2024-11-16,29.9,24.9,27.3,85,23.2,23.2,11.5
2024-11-17,32.2,25.5,28.0,81,18.2,18.2,9.2
2024-11-18,31.2,24.8,27.4,84,7.1,7.1,12.6
2024-11-19,31.4,25.2,27.3,84,3.6,3.6,11.5
2024-11-20,31.9,25.1,27.5,83,6.1,6.1,13.6
2024-11-21,30.8,25.4,27.7,83,11.8,11.8,10.5
2024-11-22,31.4,24.9,27.2,85,19.9,19.9,9.6
2024-11-23,30.6,25.5,27.3,85,7.7,7.7,11.2
2024-11-24,30.0,25.2,26.9,87,17.6,17.6,15.4
2024-11-25,30.2,25.3,27.4,86,6.7,6.7,11.7
2024-11-26,31.6,24.9,27.8,86,1.8,1.8,11.6
2024-11-27,30.5,25.4,27.3,86,8.3,8.3,9.3
2024-11-28,30.9,25.2,27.2,87,21.0,21.0,10.4
2024-11-29,33.2,25.1,28.2,83,5.1,5.1,10.1
2024-11-30,30.6,25.4,27.4,85,3.1,3.1,8.9
2024-12-01,30.1,24.7,27.0,88,9.8,9.8,7.7
2024-12-02,29.0,25.0,26.3,89,14.0,14.0,12.6
2024-12-03,29.9,24.8,26.6,89,9.3,9.3,10.4
2024-12-04,30.0,24.7,27.0,87,8.0,8.0,10.3
2024-12-05,29.9,24.8,26.8,89,20.9,20.9,11.2
2024-12-06,28.1,24.1,26.0,89,23.6,23.6,24.0
2024-12-07,29.4,24.5,26.8,86,2.5,2.5,20.4
2024-12-08,29.5,24.8,27.1,87,2.2,2.2,22.8
2024-12-09,29.6,24.4,26.8,87,1.8,1.8,18.2
2024-12-10,30.5,24.4,26.9,86,11.8,11.8,12.8
2024-12-11,30.0,24.6,26.7,88,14.3,14.3,17.2
2024-12-12,29.5,25.5,27.1,86,4.1,4.1,9.3
2024-12-13,31.0,25.1,27.9,81,3.8,3.8,19.2
2024-12-14,29.0,25.1,26.7,88,20.4,20.4,11.1
2024-12-15,29.4,25.0,26.3,89,16.9,16.9,22.7
2024-12-16,28.1,24.9,26.2,89,18.9,18.9,12.2
2024-12-17,28.8,25.0,26.8,88,8.4,8.4,19.3
2024-12-18,30.0,24.4,26.8,89,12.8,12.8,12.2
2024-12-19,30.0,23.9,27.0,82,7.2,7.2,21.4
2024-12-20,30.5,25.8,27.6,79,10.1,10.1,19.1
2024-12-21,29.7,24.9,27.6,80,1.5,1.5,24.2
2024-12-22,30.0,25.2,26.9,87,15.8,15.8,21.3
2024-12-23,28.5,24.3,26.3,88,15.1,15.1,16.1
2024-12-24,29.1,24.1,26.3,88,6.2,6.2,19.2
2024-12-25,29.6,24.9,26.5,85,11.1,11.1,18.9
2024-12-26,29.3,24.1,26.6,90,6.7,6.7,10.8
2024-12-27,29.3,24.6,27.2,86,0.4,0.4,12.8
2024-12-28,29.5,25.1,26.7,87,10.4,10.4,9.6
2024-12-29,28.5,24.5,26.4,89,9.2,9.2,14.3
2024-12-30,28.4,23.6,26.2,88,4.3,4.3,17.6
2024-12-31,29.8,24.5,27.0,80,1.1,1.1,24.1
2025-01-01,27.4,24.5,25.6,88,12.2,12.2,17.3
2025-01-02,27.3,24.4,25.9,88,2.1,2.1,8.6
2025-01-03,29.8,23.5,26.7,82,1.6,1.6,10.3
2025-01-04,29.2,24.0,26.5,86,2.6,2.6,11.9
2025-01-05,27.5,23.9,25.7,90,10.1,10.1,13.2
2025-01-06,28.5,23.6,25.8,89,11.4,11.4,9.9
2025-01-07,29.6,24.6,26.7,85,2.2,2.2,14.6
2025-01-08,29.0,23.8,26.7,83,3.6,3.6,24.6
2025-01-09,28.7,24.2,26.7,82,4.4,4.4,22.4
2025-01-10,30.5,25.0,27.1,82,16.2,16.2,15.5
2025-01-11,30.1,24.9,26.8,85,11.0,11.0,9.8
2025-01-12,29.4,24.1,26.4,87,8.2,8.2,9.3
2025-01-13,29.5,24.3,26.6,87,4.9,4.9,12.6
2025-01-14,28.2,24.5,26.1,86,5.6,5.6,14.8
2025-01-15,30.1,24.0,26.4,86,4.3,4.3,9.7
2025-01-16,29.5,24.2,26.7,85,3.5,3.5,19.3
2025-01-17,29.4,25.1,26.6,86,11.9,11.9,21.4
2025-01-18,29.1,24.7,26.7,86,9.2,9.2,19.5
2025-01-19,30.1,24.7,26.8,84,15.1,15.1,19.2
2025-01-20,28.1,24.5,25.9,86,13.7,13.7,23.4
2025-01-21,28.2,24.1,26.0,87,15.7,15.7,23.2
2025-01-22,28.0,24.2,26.2,88,5.4,5.4,18.8
2025-01-23,28.1,24.5,26.3,88,4.9,4.9,17.4
2025-01-24,29.2,24.2,26.1,90,23.1,23.1,10.5
2025-01-25,29.2,24.4,26.6,88,3.4,3.4,10.8
2025-01-26,29.0,24.6,26.5,88,2.2,2.2,10.4
2025-01-27,27.9,23.8,25.8,90,19.7,19.7,10.9
2025-01-28,27.2,24.0,25.2,89,13.3,13.3,18.4
2025-01-29,27.0,24.1,25.1,89,27.8,27.8,27.8
2025-01-30,25.5,24.2,24.9,87,17.5,17.5,27.6
2025-01-31,28.1,24.8,26.4,81,0.2,0.2,27.3
2025-02-01,27.8,25.3,26.3,82,2.8,2.8,27.0
2025-02-02,28.0,24.9,26.2,84,1.8,1.8,23.1
2025-02-03,29.5,25.9,27.3,80,0.2,0.2,28.2
2025-02-04,28.8,25.0,26.7,83,2.0,2.0,28.9
2025-02-05,28.5,25.1,26.5,82,1.9,1.9,32.5
2025-02-06,27.9,24.1,25.9,83,4.4,4.4,28.5
2025-02-07,28.9,25.6,26.9,80,2.1,2.1,21.6
2025-02-08,28.8,25.3,26.4,81,11.3,11.3,18.9
2025-02-09,29.0,23.9,26.4,83,2.5,2.5,21.9
2025-02-10,29.5,24.8,26.6,83,3.8,3.8,18.4
2025-02-11,29.5,24.0,26.9,81,1.5,1.5,18.2
2025-02-12,30.7,23.6,26.9,79,0.7,0.7,15.5
2025-02-13,30.2,24.6,26.6,84,4.5,4.5,11.7
2025-02-14,29.1,24.4,26.4,86,3.4,3.4,17.9
2025-02-15,29.5,24.5,26.6,83,2.2,2.2,19.5
2025-02-16,30.0,24.7,27.2,81,5.8,5.8,21.4
2025-02-17,28.6,24.2,25.7,87,12.5,12.5,13.3
2025-02-18,29.5,24.2,26.7,84,0.7,0.7,11.7
2025-02-19,28.5,24.2,26.5,83,1.1,1.1,21.9
2025-02-20,30.5,24.4,27.1,80,4.3,4.3,15.2
2025-02-21,30.3,24.4,26.8,85,7.3,7.3,17.5
2025-02-22,28.8,24.0,26.3,87,8.8,8.8,20.6
2025-02-23,27.8,24.3,25.8,86,6.5,6.5,20.4
2025-02-24,27.5,24.1,25.4,89,10.4,10.4,12.3
2025-02-25,28.7,24.1,26.0,88,4.8,4.8,11.5
2025-02-26,27.8,24.0,25.6,90,22.1,22.1,13.1
2025-02-27,31.0,24.2,26.3,87,19.6,19.6,11.8
2025-02-28,29.2,24.2,26.1,88,4.7,4.7,12.3
2025-03-01,31.8,23.8,26.7,87,12.0,12.0,12.7
2025-03-02,31.3,25.3,27.5,84,4.7,4.7,8.6
2025-03-03,31.2,24.9,27.3,84,6.5,6.5,10.7
2025-03-04,29.9,25.2,27.0,85,4.1,4.1,11.6
2025-03-05,32.0,25.0,27.7,80,3.9,3.9,10.3
2025-03-06,31.4,25.5,27.8,81,5.8,5.8,14.6
2025-03-07,29.1,23.6,25.8,90,13.5,13.5,13.1
2025-03-08,29.0,23.9,26.2,88,8.6,8.6,12.6
2025-03-09,30.0,24.0,26.1,87,15.3,15.3,10.1
2025-03-10,26.6,24.0,25.4,91,10.8,10.8,13.7
2025-03-11,30.1,24.7,27.5,82,0,0,12.7
2025-03-12,29.5,25.1,27.3,83,9.7,9.7,14.1
2025-03-13,30.0,25.3,27.4,82,0.8,0.8,11.8
2025-03-14,30.0,25.5,27.2,85,2.6,2.6,12.5
2025-03-15,30.2,24.7,26.5,85,11.1,11.1,17.5
2025-03-16,29.7,24.2,26.5,85,2.5,2.5,12.7
2025-03-17,29.0,24.9,26.2,85,5.2,5.2,22.0
2025-03-18,30.5,24.9,27.5,77,1.0,1.0,21.9
2025-03-19,30.0,24.9,26.8,84,3.7,3.7,9.7
2025-03-20,30.8,24.6,27.2,79,1.1,1.1,15.6
2025-03-21,31.0,25.3,27.9,74,0.3,0.3,25.1
2025-03-22,30.6,24.5,26.9,81,4.6,4.6,17.2
2025-03-23,29.6,24.3,27.1,80,2.4,2.4,19.4
2025-03-24,29.2,24.2,27.3,77,4.8,4.8,27.5
2025-03-25,30.0,25.8,27.9,77,1.1,1.1,26.3
2025-03-26,29.5,26.4,27.8,79,1.9,1.9,20.7
2025-03-27,31.4,25.9,28.4,78,0.5,0.5,21.4
2025-03-28,29.9,25.2,27.2,83,8.6,8.6,19.3
2025-03-29,30.0,24.6,26.8,88,3.0,3.0,10.3
2025-03-30,30.5,23.7,27.1,84,0.1,0.1,12.4
2025-03-31,30.5,24.6,27.2,83,4.5,4.5,15.5
2025-04-01,29.2,24.9,26.7,82,1.3,1.3,13.1
2025-04-02,32.4,24.5,27.4,77,3.4,3.4,14.8
2025-04-03,30.5,24.4,27.0,81,3.0,3.0,14.0
2025-04-04,30.5,24.4,26.8,86,14.3,14.3,9.7
2025-04-05,29.0,24.4,26.6,86,8.7,8.7,10.2
2025-04-06,33.0,24.6,27.6,80,6.5,6.5,11.6
2025-04-07,33.0,23.5,27.8,77,0.6,0.6,12.2
2025-04-08,31.4,25.1,27.9,78,1.9,1.9,10.6
2025-04-09,32.5,25.1,28.1,78,1.9,1.9,11.5
2025-04-10,29.8,25.5,27.7,79,6.5,6.5,9.6
2025-04-11,31.2,25.6,27.4,82,7.1,7.1,11.0
2025-04-12,31.5,24.6,27.2,84,9.8,9.8,10.7
2025-04-13,32.2,24.8,27.3,81,7.4,7.4,14.5
2025-04-14,30.8,24.4,26.9,85,8.2,8.2,8.7
2025-04-15,31.1,25.0,27.3,81,1.6,1.6,12.3
2025-04-16,30.8,24.8,27.6,82,2.6,2.6,8.9
2025-04-17,27.9,25.5,26.7,86,7.8,7.8,10.0
2025-04-18,28.6,25.2,26.6,85,7.5,7.5,11.9
2025-04-19,30.5,25.0,27.4,82,4.4,4.4,11.2
2025-04-20,30.5,24.0,27.1,83,3.4,3.4,8.2
2025-04-21,29.9,25.0,26.9,85,4.4,4.4,9.9
2025-04-22,29.2,24.2,26.6,86,2.2,2.2,9.8
2025-04-23,30.4,24.5,27.2,82,2.2,2.2,9.5
2025-04-24,31.5,24.2,27.5,79,8.2,8.2,10.0
2025-04-25,32.8,25.0,28.2,75,1.9,1.9,10.2
2025-04-26,31.4,23.5,27.2,80,4.4,4.4,9.9
2025-04-27,33.7,24.5,28.5,73,1.5,1.5,10.8
2025-04-28,34.1,23.1,28.5,63,0.2,0.2,14.6
2025-04-29,34.2,24.6,29.5,60,0.5,0.5,7.2
2025-04-30,33.8,25.3,29.1,64,0.8,0.8,10.3
2025-05-01,33.7,26.0,28.9,68,2.9,2.9,8.8
2025-05-02,30.0,25.0,27.0,84,19.9,19.9,11.2
2025-05-03,31.5,24.5,27.8,76,0.5,0.5,10.0
2025-05-04,31.9,26.0,28.0,74,8.9,8.9,9.6
2025-05-05,34.0,25.8,29.0,71,1.3,1.3,10.8
2025-05-06,33.7,25.8,28.7,75,1.0,1.0,10.9
2025-05-07,33.8,25.4,28.4,75,5.0,5.0,10.3
2025-05-08,32.2,25.8,28.5,76,0.9,0.9,10.1
2025-05-09,30.9,24.9,27.3,82,10.9,10.9,11.0
2025-05-10,32.4,25.0,27.5,81,10.1,10.1,10.3
2025-05-11,30.2,24.2,26.8,87,2.5,2.5,9.6
2025-05-12,28.5,24.1,26.1,89,20.7,20.7,11.5
2025-05-13,29.1,24.9,26.5,88,7.5,7.5,12.9
2025-05-14,29.6,25.1,26.8,86,2.5,2.5,10.8
2025-05-15,31.5,24.7,27.4,83,7.0,7.0,11.3
2025-05-16,30.4,24.4,26.7,87,12.8,12.8,10.2
2025-05-17,29.9,24.4,26.0,89,9.6,9.6,13.1
2025-05-18,30.6,24.6,26.9,83,12.9,12.9,13.4
2025-05-19,30.8,25.0,26.4,86,15.8,15.8,13.3
2025-05-20,30.4,24.2,26.9,83,0.3,0.3,10.9
2025-05-21,31.0,25.0,27.0,85,11.8,11.8,15.6
2025-05-22,30.3,24.6,26.4,87,22.2,22.2,13.8
2025-05-23,28.7,23.8,25.4,91,16.3,16.3,12.0
2025-05-24,29.4,24.2,26.3,88,15.8,15.8,13.1
2025-05-25,30.0,24.9,27.5,82,1.5,1.5,12.3
2025-05-26,27.7,24.2,26.3,86,16.7,16.7,14.3
2025-05-27,30.5,24.1,27.3,81,0,0,10.5
2025-05-28,31.5,25.0,27.9,79,0.4,0.4,9.0
2025-05-29,32.0,24.8,28.1,81,0.2,0.2,14.1
2025-05-30,31.1,24.1,27.8,79,0,0,6.0
2025-05-31,30.8,25.4,27.3,83,5.1,5.1,10.2
2025-06-01,30.0,24.0,26.8,82,0.8,0.8,11.1
2025-06-02,31.2,24.8,27.7,79,0,0,8.5
2025-06-03,32.5,25.0,28.6,72,0.3,0.3,9.9
2025-06-04,33.3,25.7,28.6,73,3.3,3.3,10.7
2025-06-05,34.0,24.5,28.6,71,1.6,1.6,12.0
2025-06-06,33.6,25.0,29.1,65,0.1,0.1,10.0
2025-06-07,33.7,24.9,29.1,66,0.3,0.3,9.7
2025-06-08,33.3,23.8,28.0,70,1.2,1.2,12.8
2025-06-09,29.1,25.0,26.5,82,1.7,1.7,13.3
2025-06-10,31.3,25.0,27.6,78,2.8,2.8,8.6
2025-06-11,30.0,24.0,26.4,86,17.6,17.6,12.3
2025-06-12,32.0,25.0,28.2,71,0,0,14.8
2025-06-13,32.3,24.4,28.1,70,0.2,0.2,16.0
2025-06-14,32.5,25.1,27.3,77,1.6,1.6,15.4
2025-06-15,32.2,25.1,28.4,73,0.1,0.1,14.1
2025-06-16,32.2,24.9,27.7,79,8.9,8.9,14.3
2025-06-17,31.0,23.8,26.6,84,14.5,14.5,12.5
2025-06-18,31.6,23.9,27.0,81,0.3,0.3,10.8
2025-06-19,29.1,24.4,26.4,76,0,0,10.8
2025-06-20,30.2,23.5,27.0,72,0.3,0.3,13.1
2025-06-21,32.9,25.1,28.1,68,1.4,1.4,10.8
2025-06-22,31.8,24.0,26.6,81,17.0,17.0,14.8
2025-06-23,32.9,25.6,28.6,63,0.3,0.3,16.7
2025-06-24,33.3,24.5,28.5,63,1.3,1.3,12.0
2025-06-25,32.8,25.1,28.3,70,2.4,2.4,14.8
2025-06-26,33.8,23.4,28.8,64,0,0,19.2
2025-06-27,33.6,26.1,28.7,66,1.4,1.4,14.0
2025-06-28,33.6,25.0,27.8,71,3.4,3.4,13.2
2025-06-29,32.0,23.8,27.4,72,4.9,4.9,15.7
2025-06-30,32.0,25.0,28.1,69,2.0,2.0,20.3
2025-07-01,33.2,25.9,29.0,64,0,0,15.2
2025-07-02,33.8,25.3,29.0,65,2.2,2.2,14.7
2025-07-03,31.4,24.4,27.1,78,3.3,3.3,11.7
2025-07-04,31.8,23.8,27.1,78,0.9,0.9,7.5
2025-07-05,32.2,23.9,26.9,75,10.9,10.9,10.6
2025-07-06,29.6,24.9,27.0,77,1.2,1.2,8.1
2025-07-07,32.7,24.2,27.4,76,2.7,2.7,13.2
2025-07-08,32.2,24.2,27.9,71,0.1,0.1,16.2
2025-07-09,33.8,23.1,27.9,60,0,0,13.5
2025-07-10,32.8,23.4,27.9,54,0,0,9.1
2025-07-11,32.1,23.0,27.6,57,0,0,9.3
2025-07-12,32.3,23.9,28.3,57,0,0,16.4
2025-07-13,33.3,26.2,28.9,65,0.9,0.9,21.6
2025-07-14,33.5,24.1,27.9,74,4.8,4.8,11.7
2025-07-15,31.5,23.8,27.9,68,0.3,0.3,11.5
2025-07-16,34.4,25.1,28.7,68,1.1,1.1,15.3
2025-07-17,33.2,23.1,28.2,63,0,0,10.9
2025-07-18,33.5,23.6,28.3,61,0.2,0.2,10.4
2025-07-19,31.9,23.5,27.8,65,0,0,9.3
2025-07-20,33.3,22.4,27.7,55,0,0,11.8
2025-07-21,33.2,23.0,27.9,53,0,0,13.5
2025-07-22,33.0,23.0,27.9,54,0.2,0.2,15.5
2025-07-23,33.8,23.7,28.3,64,0,0,13.2
2025-07-24,34.3,24.6,28.9,66,1.3,1.3,15.1
2025-07-25,33.9,24.4,28.9,66,0.3,0.3,15.0
2025-07-26,34.0,25.4,29.2,66,0.1,0.1,12.5
2025-07-27,34.4,25.4,29.2,66,0.7,0.7,12.3
2025-07-28,35.0,24.6,29.1,64,0.3,0.3,12.5
2025-07-29,33.8,25.8,29.2,65,4.0,4.0,17.5
2025-07-30,34.1,25.4,29.1,64,0.3,0.3,14.4
2025-07-31,34.1,24.6,29.1,60,0,0,13.9
2025-08-01,33.8,25.3,29.2,59,0,0,15.0
2025-08-02,34.3,25.8,29.8,58,0.6,0.6,15.1
2025-08-03,35.0,25.0,28.9,66,10.5,10.5,15.3
2025-08-04,32.1,24.0,26.9,81,12.2,12.2,16.2
2025-08-05,31.4,23.7,26.5,83,3.2,3.2,10.5
2025-08-06,32.2,23.2,27.6,76,0,0,12.9
